proposition,auteur,age,votes,adhesion,engagement,score
Il faut organiser des réseaux de produits locaux pour relancer l'économie au niveau local tout en réduisant l'impact des transports,Remi,,325,0.954584717607973,0.4795918367346931,1.434176554342666
Il faut entreprendre de vastes opérations de reforestation et interdire les nouveaux chantiers de déforestation pour l'huile de palme ,Josy,,319,0.907147651006711,0.526881720430107,1.434029371436818
Il faut créer de grandes zones marines protégées pour permettre la régénération des océans ,Fantasio,,188,0.898246753246753,0.5357142857142857,1.4339610389610387
"Il faut encourager considérablement l'économie circulaire, la réparabilité et soutenir les acteurs du réemploi (recycleries, repair café...)",Stephane,43,233,0.926563876651982,0.5069767441860455,1.4335406208380275
"Il faut arrêter le suremballage, trouver un moyen de recycler à 100%. Actuellement les déchets sont incinérés ou envoyés à l'étranger",Solène,24,344,0.950771812080537,0.48275862068965475,1.4335304327701917
"Il faut révolutionner le modèle agricole en règlementant beaucoup plus l'usage des pesticides, et en mettant fin à l'élevage industriel. ",Katell,,381,0.887013422818792,0.5464684014869879,1.43348182430578
Il faut refonder la politique agricole commune sur la base d’un scénario de développement de l’agro-écologie,Jean-Baptiste,,286,0.8841015625,0.5493562231759654,1.4334577856759654
Il faut privilégier les « circuits courts » qui ont trouvé une superbe raison d’être lors de ce confinement.,Hernan,,230,0.923532110091743,0.5098039215686282,1.4333360316603712
"Il faut du maraîchage bio en circuit court dans toutes les communes, avec potager pédagogique pour les écoliers, et pour les cantines.",David,,307,0.910395256916996,0.5226337448559675,1.4330290017729634
"Il faut inciter les gens à consommer local (taxes si approvisionnement hors UE, moins d'impôt pour un magasin qui se fournit local)",Charlene,30,326,0.89742474916388,0.5354609929078024,1.4328857420716825
"Il faut construire autrement .... et arrêter de grignoter sur les terres agricoles , sur les forêts ...",Rose,,188,0.896277777777778,0.5365853658536579,1.4328631436314359
Il faut interdire le plastique à usage unique tout de suite (pas dans 10 ans) lorsque des alternatives existent,Florian,29,436,0.923926174496644,0.5088967971530246,1.4328229716496685
Il faut supprimer/interdire tous les plastiques à usage unique et les suremballages inutiles dans les magasins ou pour la vente en ligne.,Nina,,328,0.92752508361204,0.5051546391752583,1.4326797227872983
"Il faut réduire les emballages à usage unique et favoriser les consignes, subventionner les commerces en vrac..",Jérémy ,,310,0.930869565217391,0.5017543859649123,1.4326239511823031
Il faut produire de l'électronique et de l'électroménager durables.Condamner les marques qui font du jetable ou de obsolescence programmée,Alexandra,,334,0.930637583892617,0.5017793594306056,1.4324169433232226
Il faut diminuer rapidement les emballages et systématiser la production d'emballages biodégradables. Les innovations existent.,Diane,,318,0.930637583892617,0.5017543859649123,1.4323919698575294
Il faut arrêter les déchets plastiques à usage unique ,Marine,,315,0.940903010033445,0.4912891986062719,1.432192208639717
"Il faut repenser notre alimentation vers plus de local, de saison, de végétal et moins d'emballage. ",Emilie,,1095,0.971003344481605,0.4607508532423207,1.4317541977239256
"Il faut cesser la mondialisation à outrance, produire tout ce qui est possible au plus près du consommateur !",Quentin ,27,307,0.917491638795987,0.514184397163121,1.431676035959108
Il faut interdire l'obsolescence programmée et permettre aux gens de pouvoir réparer au lieu de jeter,Alex,,322,0.9211,0.5104895104895111,1.431589510489511
"Il faut diminuer la consommation d'énergie inutile (ex: panneaux pub, vitrines allumées, climatisations trop puissantes...) ",Florian,29,405,0.9211,0.51048951048951,1.43158951048951
Il faut privilégier les circuits courts,Jean-yves,,365,0.929011406844107,0.5020242914979762,1.4310356983420833
Il faut rediversifier la production agricole française. Que la PAC ne favorise pas la concentration/rentabilité des productions.,Yann,,318,0.897766666666667,0.5330882352941179,1.4308549019607848
Il faut favoriser une agriculture respectueuse de l'environnement et aider les agriculteurs dans leur transition,Céline,,265,0.97361581920904,0.45714285714285763,1.4307586763518976
"Il faut relocaliser la production des produits vitaux : alimentation, produits pharmaceutiques, textiles",Julia,,213,0.975677083333333,0.45502645502645567,1.4307035383597886
Il faut cesser que les aliments fassent le tour du monde pour de simple raison de coûts salariaux.,Serge,,314,0.944247491638796,0.48620689655172455,1.4304543881905205
"Il faut remettre des espaces naturels en ville (forêts urbaines, trames végétales) ",Lea,22,131,0.899444444444444,0.5304347826086948,1.4298792270531389
Il faut favoriser les producteurs locaux et la consommation en circuit-court,Mireille,53,240,0.910813953488372,0.5189873417721522,1.4298012952605244
Il faut privilégier les produits locaux,Christine,,266,0.975665236051502,0.45374449339207024,1.4294097294435724
Il faut garantir la souveraineté alimentaire et une agriculture respectueuse de l'environnement.,Nathalie,,322,0.927281879194631,0.5017667844522965,1.4290486636469275
Il faut garantir par la réglementation la durabilité et la possibilité de réparer les objets manufacturés pour limiter le gaspillage inutile,Sasha,50,312,0.930637583892617,0.498207885304659,1.428845469197276
Il faut revenir aux consignes de certains objets comme les bouteilles afin de diminuer une partie du plastique  ,Bruno,,322,0.927037037037037,0.5017667844522962,1.4288038214893333
"Il faut supprimer les emballages plastique, privilégier papier, carton et verre consigné",Dany,,306,0.937348993288591,0.4913494809688578,1.4286984742574487
Il faut gérer et recycler nos déchets en France au lieu de les exporter à l'étranger (générateur d'emplois en France),Magali,,312,0.919489795918367,0.5091575091575093,1.4286473050758763
"Il faut impérativement stopper la déforestation qui entraîne la rencontre humains/nouveaux virus, et   ainsi respecter les écosystèmes ",florence,48,318,0.91020202020202,0.5182481751824817,1.4284501953845017
"Il faut planter des arbres (en ville, restaurer des forêts, des haies autour des champs) pour absorber le CO2 et préserver la biodiversité",Adrien,33,136,0.9475,0.48076923076923045,1.4282692307692304
Il faut choisir de financer l’agriculture locale pour enfin valoriser le travail de ces hommes et de ces femmes qui nous donnent à manger ,Maryne,,137,0.932265625,0.4959349593495929,1.4282005843495928
"Il faut revaloriser les activités essentielles (caissiers, éboueurs, recherche, aides-soignantes, éducateurs, ...)",Charlotte,,439,0.876946308724832,0.5509433962264151,1.4278897049512471
Il faut revoir en profondeur le mode production alimentaire. Développer les circuits courts pour ne pas craindre les évènements climatiques,Romain,,318,0.92752508361204,0.49999999999999917,1.4275250836120392
"Il faut végétaliser au maximum les espaces urbains : diminution de la température, de la pollution sonore et des gaz à effets de serre",Lucas,23,103,0.915714285714286,0.5116279069767449,1.427342192691031
Il faut relocaliser notre production de produits de première nécessité.,Noémie,34,611,0.934214046822742,0.49295774647887264,1.4271717933016146
Il faut obliger les magasins sites industriels et sportifs à éteindre leurs lumières dès la fermeture pour le bien-être de la faune nocturne,Morgane,,297,0.907147651006711,0.5199999999999999,1.427147651006711
Il faut mettre au coeur de l’économie et de la vie du pays les circuits courts et la protection globale de l’environnement ,Jean,35,249,0.952366071428571,0.47465437788018466,1.4270204493087557
"Il faut réorienter les aides de la PAC vers une agriculture bio, l'agroforesterie, l'installation de paysans sur de petites exploitations.",chantal,,218,0.903103448275862,0.5238095238095241,1.4269129720853861
Il faut obliger la récupération d'eau de pluie pour les parties communes des nouvelles constructions,charles,45,534,0.846744966442953,0.5801526717557258,1.4268976381986789
"Il faut pénaliser l’obsolescence programmée, les pièces détachées à prix élevés et l’obstruction aux réparations.",Sébastien,,304,0.910802675585284,0.5159010600706716,1.4267037356559555
Il faut relocaliser par communauté de communes l'approvisionnement alimentaire biologique et favoriser l'installation de maraîchers  ,Marion,57,257,0.913151260504202,0.5135135135135134,1.4266647740177154
Il faut revaloriser l'agriculture locale et stopper l'importation de masse ainsi que l'élevage intensif. ,Nison,,348,0.91332,0.5126050420168069,1.4259250420168068
Il faut promouvoir la permaculture changer de système de production alimentaire. Produire mieux avec moins de surfaces cultivées.,Romain,,275,0.835394190871369,0.5904761904761905,1.4258703813475595
Il faut le retour aux consignes des bouteilles en verre à grande échelle,Jean-Pierre,32,311,0.892278911564626,0.5335820895522393,1.4258610011168653
Il faut revoir des possibilités de télé-travail quand c'est possible une à deux fois dans la semaine pour limiter les déplacements,malaurie,,1429,0.870234899328859,0.5555555555555555,1.4257904548844145
Il faut des activités de plein air et le respect des écosystèmes dès le plus jeune âge,Thierry,44,102,0.937906976744186,0.48780487804878003,1.425711854792966
Il faut favoriser la vente directe de l'agriculteur aux consommateurs partout,Christelle,,131,0.900236220472441,0.5254237288135588,1.4256599492859998
Il faut continuer à se tourner vers le circuit court et la consommation locale après le confinement.,Lucie,,238,0.91410480349345,0.5115207373271891,1.425625540820639
"Il faut privilégier en diminuant les charges, les circuits courts, les productions locales, nationales, ne plus dépendre de l'international.",Christophe,53,100,0.8471875,0.578313253012048,1.4255007530120478
Il faut végétaliser les villes pour mieux y respirer et rendre plus supportables les fortes chaleurs,Thomas,40,322,0.933993288590604,0.4912280701754388,1.4252213587660427
Il faut définitivement couper l’éclairage des enseignes la nuit. ,Laetitia,,308,0.894080267558528,0.5309090909090916,1.4249893584676196
Il faut obliger les industriels à collecter et traiter les déchets issus des biens qu'ils commercialisent.,Daphnee,,322,0.914147157190635,0.5106382978723403,1.4247854550629753
"Il faut interdire définitivement les filets dérivants qui sont mortels pour les dauphins,  baleines, etc.. et qui tuent sans distinction. ",Nadia,,305,0.940304054054054,0.48398576512455455,1.4242898191786086
Il faut interdire le suremballage.,Marion,,160,0.94752808988764,0.4767441860465119,1.424272275934152
Il faut promouvoir le bio et les produits locaux ,R,,300,0.943793103448276,0.48031496062992146,1.4241080640781976
Il faut privilégier les constructions écologiques et durables,Noyon,62,97,0.937733333333333,0.48611111111111177,1.4238444444444447
Il faut remettre l'environnement au cœur des politiques ,Marie,,50,0.844883720930233,0.578947368421052,1.4238310893512849
Il faut favoriser des circuits courts pour légumes et fruits au lieu de les importer ... ,Josiane,,327,0.960969899665552,0.46283783783783744,1.4238077375033895
Il faut développer l’agriculture locale et bio et les circuits courts,Audrey,,206,0.955919540229885,0.46783625730994144,1.4237557975398265
